WKT,id,sname
POINT (16.495899987241 50.6300999922097),2815,
POINT (16.4845999845468 50.6188999941728),2816,
POINT (16.4820000138554 50.6192000075108),2817,Ludwikowice Klodzkie
POINT (16.4640000024937 50.6246000153014),2818,
POINT (17.3781999949672 50.6481999974519),2819,
POINT (16.462500002445 50.6251000036824),2820,
POINT (16.4516999881318 50.6279999991226),2821,
POINT (17.9662999838254 50.6266000037312),2822,
POINT (17.9622000023085 50.6311000038774),2823,
POINT (16.4508999857788 50.6281000037799),2824,
POINT (16.4332000089545 50.632199982034),2825,Swierki Dolne
POINT (16.4313000153934 50.6329999876498),2826,
POINT (17.9620999976512 50.6319000062304),2827,
POINT (17.9620500127754 50.6312000085347),2828,
POINT (17.9595000161831 50.6323999946114),2829,
POINT (17.9562000107821 50.6355999973252),2830,Opole Groszowice
POINT (17.9483999878979 50.6412999902466),2831,
POINT (17.9617000139275 50.6320000108878),2832,
POINT (17.9617999836792 50.6321000155451),2833,
POINT (17.9618999883365 50.6321999852968),2834,
POINT (17.9587999835817 50.6322999899541),2835,
POINT (17.9395999969201 50.6477000090709),2836,
POINT (17.9613999999555 50.6322999899541),2837,
POINT (17.9480000041742 50.6444999996587),2838,
POINT (17.9590999975537 50.6376999971107),2839,
POINT (17.965500016378 50.6402000088272),2840,
POINT (16.1910999982802 50.663099993282),2841,Mieroszow
POINT (16.1930000169583 50.6653999956838),2842,
POINT (16.4143999962279 50.6387000087784),2843,
POINT (16.4083000054396 50.6418000058618),2844,Bartnica
POINT (16.4046999982398 50.6454000066691),2845,
POINT (18.3350000167494 50.6401000041698),2846,
POINT (18.3459000008143 50.6411000158375),2847,
POINT (17.930399987313 50.6598999838698),2848,
POINT (17.9476999902022 50.644299990344),2849,
POINT (18.3476000101777 50.6412999902466),2850,
POINT (18.3508999835264 50.641700008171),2851,Staniszcze Wielkie
POINT (18.3629999943888 50.643800001963),2852,
POINT (18.3639000013992 50.6441999856867),2853,
POINT (18.3681999922307 50.6577999907827),2854,
POINT (17.9477999948595 50.6448000136307),2855,
POINT (17.9496000088802 50.6487999904903),2856,
POINT (17.9481000088315 50.6448000136307),2857,
POINT (17.9495000042229 50.6466999974032),2858,
POINT (16.4045999935825 50.6459999997075),2859,
POINT (16.3782999904008 50.6725000122038),2860,
POINT (17.9499999926039 50.6471000160325),2861,
POINT (17.9602000138788 50.6489999998049),2862,
POINT (17.9607000022598 50.6491000044623),2863,
POINT (17.9655999861297 50.6514000068641),2864,
POINT (17.3778000112435 50.6493000137769),2865,
POINT (17.3774999916051 50.6503000079159),2866,Stary Grodkow
POINT (17.3772999879568 50.6928000151904),2867,
POINT (17.9496000088802 50.6500000114726),2868,
POINT (17.9496000088802 50.6516000161787),2869,
POINT (16.0491000169364 50.65010001613),2870,
POINT (16.0643999964902 50.7272000116541),2871,
POINT (17.9662999838254 50.6523000138744),2872,
POINT (17.9662000140737 50.6565000000486),2873,
POINT (17.9495000042229 50.6523999836261),2874,
POINT (17.9495000042229 50.6526999975981),2875,
POINT (17.9495000042229 50.6533999952938),2876,
POINT (17.9476999902022 50.6565000000486),2877,
POINT (17.891800004675 50.6603000024992),2878,
POINT (17.8809999903618 50.6608999955375),2879,
POINT (17.9463999994681 50.6569999884297),2880,
POINT (17.9310999850087 50.6613999839186),2881,
POINT (17.9470999971638 50.657099993087),2882,
POINT (17.9490000158419 50.657099993087),2883,
POINT (17.9542999834355 50.6571999977443),2884,
POINT (17.9559999927989 50.6571999977443),2885,
POINT (17.9572000137813 50.6571999977443),2886,
POINT (17.9624000116232 50.6573000024017),2887,
POINT (17.9607000022598 50.6591999861741),2888,
POINT (17.9630000046616 50.6573000024017),2889,
POINT (17.965500016378 50.6573000024017),2890,
POINT (17.9664999931401 50.6573000024017),2891,
POINT (17.9676000094651 50.6573000024017),2892,
POINT (18.0104000131829 50.6584999884784),2893,
POINT (17.9766000097576 50.6611000048522),2894,
POINT (18.4701999983843 50.6646999979881),2895,Pludry
POINT (17.9654000117207 50.6576000163737),2896,
POINT (17.9629 50.6597000094608),2897,
POINT (18.3667999968393 50.6583000140694),2898,
POINT (18.011700003917 50.6584999884784),2899,
POINT (18.0364999969831 50.6581000047547),2900,Suchy Bor Opolski
POINT (18.0735999835641 50.6609999986761),2901,Chrzastowice
POINT (18.3651999921332 50.6589000071078),2902,
POINT (18.3605000218442 50.6605000102901),2903,Fosowskie
POINT (18.3591999919383 50.6610000001949),2904,
POINT (17.9609000115745 50.6598000141181),2905,
POINT (17.9600000045641 50.6615999932332),2906,
POINT (17.9623000069659 50.6600999931845),2907,
POINT (17.8853000156959 50.6604000071949),2908,Opole Zachod
POINT (17.8979000095273 50.6607999908802),2909,
POINT (17.9290999965789 50.6606000164712),2910,
POINT (17.9265000039389 50.6614999910586),2911,Opole Glowny
POINT (17.9237999940796 50.6621000165199),2912,
POINT (17.8788999972747 50.6612000095095),2913,
POINT (17.8994000095761 50.6608999955375),2914,
POINT (17.9031000073693 50.6611000048522),2915,
POINT (18.35370001503 50.6611000048522),2916,
POINT (18.3597999849766 50.6863999963661),2917,
POINT (16.1960000170557 50.7526000078254),2918,
POINT (16.1857999957809 50.7558999869893),2919,
POINT (18.353099987086 50.6611000048522),2920,
POINT (18.3193999800641 50.6643999860085),2921,Staniszcze Male
POINT (18.2499000011247 50.6688000142433),2922,Krasiejow
POINT (18.207999995118 50.6704999890985),2923,Ozimek
POINT (18.2029000078028 50.670699998183),2924,
POINT (17.8780999949217 50.6613000141669),2925,
POINT (17.878500013551 50.6613000141669),2926,
POINT (17.904299993446 50.6612000095095),2927,
POINT (17.9100000145746 50.6615999932332),2928,
POINT (17.8775000018833 50.6613999839186),2929,
POINT (17.8175000017994 50.6708000024257),2930,Chroscina Opolska
POINT (17.7606000027388 50.6889000080826),2931,
POINT (17.930700001285 50.6614999885759),2932,
POINT (17.877899985607 50.6614999885759),2933,
POINT (17.8716000063457 50.6801000171048),2934,
POINT (18.0756000129745 50.6614999885759),2935,
POINT (18.11269999419 50.6651999864499),2936,Debska Kuznia
POINT (18.2014000077541 50.670699998183),2937,
POINT (17.9499999926039 50.6681000167149),2938,
POINT (17.911599984375 50.6616999978906),2939,
POINT (17.9197000125627 50.6621999862716),2940,
POINT (17.9772000027959 50.6616999978906),2941,
POINT (17.9803000075508 50.6652999910264),2942,
POINT (17.9283999988832 50.6620000118626),2943,
POINT (17.9229999917266 50.6621000165199),2944,
POINT (17.9204000102585 50.6621999862716),2945,
POINT (17.9217000009925 50.6621999862716),2946,
POINT (16.5975000068317 50.6645999933307),2947,
POINT (16.6089000141833 50.6868999847472),2948,
POINT (17.0165000088115 50.6665000120088),2949,
POINT (17.0279999859148 50.6718999842598),2950,
POINT (17.9661000094164 50.6646999979881),2951,
POINT (17.9857999880268 50.6715000048173),2952,Opole Goslawice
POINT (18.2480000074659 50.913400013628),2953,Lasowice Male Oleskie
POINT (18.2196999874053 50.9484000165148),2954,
POINT (18.0366000048081 50.7297999850737),2955,Kotorz Maly
POINT (18.0435999870641 50.7526999929892),2956,Osowiec Przystanek
POINT (18.0440000072936 50.7575999963527),2957,
POINT (16.193400000682 50.6661999980368),2958,
POINT (16.2058999894529 50.6863999963661),2959,
POINT (17.0156000018012 50.6664000073515),2960,
POINT (16.9830999891099 50.6688000144106),2961,
POINT (16.9787999982783 50.6674999887709),2962,
POINT (16.9172999962799 50.6773999960737),2963,
POINT (17.9488000065272 50.6688999841623),2964,
POINT (17.9342000075404 50.6745999989829),2965,Opole Wschodnie
POINT (16.7816999988549 50.6694000074489),2966,
POINT (16.7831999989036 50.66989999583),2967,
POINT (16.8104000090956 50.6831000172023),2968,
POINT (16.9027000144219 50.670399984211),2969,
POINT (16.7738000112788 50.6779999764825),2970,Pilawa Gorna
POINT (16.7670000123395 50.6889000080826),2971,
POINT (16.3749000065796 50.6728999959275),2972,
POINT (16.371399997024 50.6731000044519),2973,Gluszyca Gorna
POINT (16.3556000152607 50.6826999985729),2974,
POINT (17.0282999998868 50.6733000145568),2975,
POINT (17.0302999867098 50.7288999909322),2976,Bialy Kosciol
POINT (17.0296999952782 50.7307000001327),2977,
POINT (17.9176999892273 50.6749999890146),2978,
POINT (17.9244999917753 50.6798000031328),2979,
POINT (17.9168999868743 50.6750999936719),2980,
POINT (17.9083000052112 50.6888000034252),2981,
POINT (16.2064999824913 50.6868999847472),2982,
POINT (16.2102999849418 50.6890000127399),2983,
POINT (16.4899999917034 50.8200000053614),2984,
POINT (16.4858000055291 50.824799984574),2985,
POINT (16.9259000128487 50.772100008459),2986,
POINT (17.924200012709 50.6805000008285),2987,
POINT (17.9228000173176 50.684300003279),2988,
POINT (16.8108999974766 50.6832999916113),2989,
POINT (16.8497999940866 50.7877000019848),2990,
POINT (16.3551999966313 50.6837000102407),2991,
POINT (16.353800003831 50.6879999926511),2992,Gluszyca
POINT (16.3461999963389 50.6994000084238),2993,
POINT (17.9226000080029 50.6848999963174),2994,
POINT (17.9155999961402 50.70390000857),2995,
POINT (16.0033000068945 50.7066999839938),2996,Lubawka
POINT (16.0048999829216 50.7121000065094),2997,
POINT (18.4453999924122 50.7237999929273),2998,
POINT (18.3662999930229 50.7155000113227),2999,Myslina Lubliniecka
POINT (18.3273000117991 50.7730000093253),3000,Zebowice
POINT (18.2723999953835 50.8591000183071),3001,Szumirad
POINT (17.9049000113712 50.7161999788576),3002,Czarnowasy
POINT (17.9031000073693 50.7168000159703),3003,
POINT (16.6487000178036 50.7183999857707),3004,
POINT (16.6354999964313 50.7292000000839),3005,
POINT (17.1758999977018 50.6923999965611),3006,
POINT (16.2117000152388 50.6896000057783),3007,
POINT (16.224499986172 50.7114000163316),3008,Unislaw Slaski
POINT (16.2238999900378 50.7393999864531),3009,
POINT (17.7585000096517 50.689800015093),3010,
POINT (17.755099993017 50.6914999885047),3011,Dabrowa Niemodlinska
POINT (17.6694000044268 50.7322000057679),3012,Przecza
POINT (17.629199991488 50.7514999915004),3013,
POINT (16.765300002976 50.6901999988167),3014,
POINT (16.6995000101461 50.7146999879775),3015,
POINT (17.1747000116251 50.6928000151904),3016,
POINT (17.1592999925083 50.7647000128727),3017,
POINT (17.3761000034801 50.6978999971752),3018,Grodkow Slaski
POINT (17.4237999894678 50.7350999956216),3019,
POINT (17.4849000077425 50.6973000153367),3020,
POINT (17.4714000073038 50.7088999970972),3021,
POINT (17.9145999844725 50.7065999946955),3022,
POINT (16.3456000033005 50.7068000040101),3023,
POINT (16.3402000119406 50.7129000009641),3024,Jedlina Zdroj
POINT (16.3296999958027 50.7216999998402),3025,
POINT (17.468600016521 50.7090000017546),3026,
POINT (17.4254999988312 50.7279000093499),3027,
POINT (16.0886000065847 50.7123000158241),3028,
POINT (16.0711999990382 50.7228000161653),3029,
POINT (16.0048999829216 50.7130000135198),3030,
POINT (15.9914999871403 50.7458000052774),3031,Blazkowa
POINT (16.0036999968449 50.7723999875254),3032,
POINT (16.6963000007339 50.7147999926349),3033,
POINT (16.651400003929 50.717199999694),3034,
POINT (16.6503999922613 50.717500013666),3035,
POINT (16.6571999948093 50.7259999906718),3036,
POINT (17.9016000073205 50.7174000090087),3037,
POINT (17.8933000047238 50.7237999929273),3038,
POINT (16.4186999870595 50.7178999973897),3039,
POINT (16.4044999889251 50.7290999954266),3040,
POINT (16.6495999899083 50.7178999973897),3041,
POINT (16.3653999830005 50.7182000113617),3042,
POINT (16.3317999888898 50.7249000092524),3043,
POINT (16.6410999944975 50.7247000158886),3044,Dzierzoniow Slaski
POINT (16.3667000086402 50.7189000090574),3045,
POINT (16.3983000143211 50.7258000162627),3046,
POINT (16.3313000005088 50.7246999999377),3047,
POINT (16.3221999880941 50.7297000033948),3048,Jedlina Gorna
POINT (16.3196999838426 50.7319999908667),3049,
POINT (16.0692000106084 50.7238999975847),3050,
POINT (17.8926000070281 50.7249000092524),3051,
POINT (17.884699988155 50.7387999934147),3052,
POINT (16.4003000027509 50.7263000046438),3053,
POINT (17.6163000078753 50.7576999891166),3054,Lewin Brzeski
POINT (17.5512999867361 50.7884000029157),3055,Losiow
POINT (16.0281000162541 50.7818000064472),3056,
POINT (17.4248000011355 50.7357999933173),3057,
POINT (16.4051000168691 50.7302000117516),3058,
POINT (16.5805000002647 50.7719999922977),3059,Moscisko Dzierzoniowskie
POINT (16.5291000042136 50.79329998299),3060,Krzyzowa
POINT (16.5281999906176 50.7934999928651),3061,
POINT (16.4056000052502 50.7310999838564),3062,
POINT (16.4093000030433 50.7395999957678),3063,
POINT (17.0292000068972 50.7324000094961),3064,
POINT (17.0517000076283 50.7707999828193),3065,
POINT (17.4272999910475 50.7372999797386),3066,Lipowa Slaski
POINT (17.4451000041222 50.7483000169939),3067,
POINT (17.8883999859482 50.7365999956703),3068,
POINT (17.8800000135998 50.7450000029244),3069,
POINT (16.2187999968532 50.743299993561),3070,
POINT (16.2187999968532 50.7435000028756),3071,
POINT (17.8843000044313 50.7395999957678),3072,
POINT (17.8813000099178 50.7438000112637),3073,Borki Opolskie
POINT (16.408700010005 50.7402999934635),3074,
POINT (16.4044999889251 50.7497000123853),3075,
POINT (16.3002999878663 50.7405000027781),3076,
POINT (16.2973999924261 50.7415000144459),3077,
POINT (16.3003999925236 50.7407000120928),3078,
POINT (16.2962000063494 50.7416999888549),3079,
POINT (16.2889000154204 50.7416999888549),3080,
POINT (16.2954000039963 50.7417999935122),3081,
POINT (16.2868999920849 50.7422000121416),3082,
POINT (16.2832999989491 50.7429000098373),3083,
POINT (16.2761999870876 50.7442000060705),3084,Walbrzych Glówny
POINT (16.2612000168473 50.7478999983645),3085,
POINT (17.5081000061693 50.8187000146274),3086,
POINT (16.2700000078251 50.7530999962064),3087,
POINT (16.2408000092033 50.7437000121903),3088,
POINT (16.2605999889033 50.7481000076792),3089,
POINT (16.2185999875385 50.7438000168476),3090,
POINT (16.2182000038148 50.7453000168964),3091,
POINT (16.2401000115076 50.7438000168476),3092,
POINT (16.2309000019005 50.750400010081),3093,
POINT (16.2183000084722 50.7438999865993),3094,
POINT (16.2161000107277 50.7451000075817),3095,
POINT (17.8704999900207 50.7540000032168),3096,
POINT (16.215400013032 50.745200012239),3097,
POINT (16.2069000011206 50.7483000169939),3098,
POINT (16.2180999991575 50.7454999913054),3099,
POINT (16.2071000104353 50.7483999867456),3100,
POINT (16.2183000084722 50.7457000006201),3101,
POINT (16.2212000079415 50.7480000045328),3102,Boguszow Gorce Wschod
POINT (16.2232999969994 50.7485999960602),3103,
POINT (16.2189000015106 50.7457000006201),3104,
POINT (16.9577999975959 50.7468999866968),3105,
POINT (16.9754000144571 50.7714000107633),3106,
POINT (16.2254999947439 50.7492999937559),3107,
POINT (16.2057999847956 50.7488000053749),3108,
POINT (16.2009000009257 50.7507999938047),3109,
POINT (16.2057999847956 50.7489000100322),3110,
POINT (16.2018999952467 50.7504000170193),3111,Bóguszow Gorce
POINT (17.4461999855416 50.7489000100322),3112,
POINT (17.4591999957682 50.7575999946525),3113,Czeska Wies
POINT (17.4775000070987 50.7944999935384),3114,Olszanka
POINT (17.4915000009758 50.8367999849639),3115,
POINT (16.2304000135194 50.750400010081),3116,
POINT (16.227599987831 50.7505000147383),3117,
POINT (16.4040000005441 50.7503000054236),3118,
POINT (16.4276999873519 50.758800017335),3119,
POINT (16.1970999984751 50.7521999891961),3120,
POINT (16.228200015775 50.7510000031193),3121,
POINT (16.2306999925858 50.7562000009613),3122,
POINT (17.6276999914393 50.7520999845387),3123,
POINT (16.1959000123984 50.7527000124827),3124,
POINT (16.1699999929405 50.7613999988032),3125,
POINT (16.2702999868914 50.7535999845875),3126,
POINT (16.2739999846846 50.758800017335),3127,
POINT (18.0247000159746 50.7535999845875),3128,
POINT (18.0286999928342 50.7538999985595),3129,
POINT (18.0302999975403 50.7540000032168),3130,
POINT (17.8697999923249 50.7547000009125),3131,
POINT (17.8620000130149 50.7635999965476),3132,
POINT (16.2303000088621 50.756899998657),3133,
POINT (16.228200015775 50.7610999848312),3134,
POINT (16.2647000053258 50.757200012629),3135,
POINT (16.2582000167498 50.7610000150795),3136,
POINT (16.2409999836123 50.7574999916953),3137,
POINT (18.0450999888246 50.7735000054685),3138,Osowiec Slaski
POINT (18.0465999887617 50.793500009652),3139,Jelowa
POINT (18.0465999887617 50.7962999836479),3140,
POINT (16.2754999847334 50.758000014982),3141,
POINT (16.2501999932194 50.7582999940484),3142,
POINT (16.2559999840997 50.7620999964989),3143,
POINT (16.2726999939506 50.7603999871355),3144,
POINT (16.4278999966666 50.7593000057161),3145,
POINT (16.4326000061275 50.7722000131164),3146,
POINT (16.2724000148842 50.7605999964502),3147,
POINT (16.2706000008635 50.7612999941459),3148,
POINT (16.2674999910991 50.7612999939073),3149,Walbrzych Fabryczny
POINT (16.2282999855267 50.7612999941459),3150,
POINT (16.22709999945 50.7783999877204),3151,
POINT (16.1689000115211 50.7618999871842),3152,
POINT (16.1674000024783 50.7625999888286),3153,Boguszow Gorce Zachod
POINT (16.1517000132892 50.7736000085078),3154,
POINT (16.2519000025829 50.764999991939),3155,
POINT (16.0059999992466 50.7746999899272),3156,
POINT (16.013700008805 50.778299983063),3157,
POINT (17.8565000012009 50.7759000109096),3158,
POINT (17.8191000046398 50.791399999778),3159,
POINT (15.9885999917001 50.7767999830143),3160,
POINT (15.9589000046973 50.7862000019361),3161,
POINT (15.8765000066739 50.7627999941946),3162,
POINT (15.9577999883722 50.7862000019361),3163,
